x,z
3.297579830000000101e+00,9.203562850000000850e+00
3.299004249999999860e+00,9.203994460000000544e+00
3.335538269999999805e+00,9.214817589999999115e+00
3.372877860000000005e+00,9.224040099999999853e+00
3.373859410000000114e+00,9.224266350000000614e+00
3.412856249999999925e+00,9.231913609999999437e+00
3.413861219999999808e+00,9.232109400000000576e+00
3.452998369999999984e+00,9.237744539999999560e+00
3.454541949999999861e+00,9.237931500000000185e+00
3.497141529999999943e+00,9.241876409999999709e+00
3.498212740000000043e+00,9.241959769999999352e+00
3.541361629999999927e+00,9.244145520000000005e+00
3.542461600000000210e+00,9.244185849999999149e+00
3.590446270000000162e+00,9.244659840000000628e+00
3.591602809999999923e+00,9.244655870000000775e+00
3.640219839999999873e+00,9.243262270000000669e+00
3.641419720000000027e+00,9.243212540000000033e+00
3.698660199999999953e+00,9.239483500000000404e+00
3.699945909999999838e+00,9.239384760000000085e+00
3.758255160000000039e+00,9.233712029999999515e+00
3.759025010000000222e+00,9.233620719999999338e+00
3.759807420000000011e+00,9.233543190000000678e+00
3.867203529999999834e+00,9.220204710000000858e+00
3.869172369999999805e+00,9.219948569999999677e+00
3.978005850000000176e+00,9.204948919999999646e+00
3.979054169999999946e+00,9.204791469999999975e+00
3.980105630000000172e+00,9.204649059999999494e+00
4.047616849999999822e+00,9.193110550000000103e+00
4.093001199999999784e+00,9.187094370000000509e+00
4.095125249999999717e+00,9.186750740000000803e+00
4.209008469999999669e+00,9.167349409999999921e+00
4.210014059999999780e+00,9.167161999999999367e+00
4.210316999999999865e+00,9.167102019999999740e+00
4.210773419999999767e+00,9.167018829999999951e+00
4.311031260000000032e+00,9.149613099999999832e+00
4.311861219999999939e+00,9.149462449999999691e+00
4.411273360000000032e+00,9.132703109999999569e+00
4.412623230000000341e+00,9.132490689999999134e+00
4.507679050000000132e+00,9.110582000000000846e+00
4.508673970000000253e+00,9.110376450000000403e+00
4.540103560000000371e+00,9.100993669999999369e+00
4.540683760000000291e+00,9.100848420000000161e+00
4.561759310000000234e+00,9.096768400000000199e+00
4.602373939999999664e+00,9.079578579999999732e+00
4.603133999999999837e+00,9.079329080000000829e+00
4.603388390000000108e+00,9.079244750000000863e+00
4.603756399999999971e+00,9.079117469999999912e+00
4.665537940000000106e+00,9.058295069999999782e+00
4.672804209999999792e+00,9.056066930000000070e+00
4.693969519999999562e+00,9.046174249999999972e+00
4.695067019999999758e+00,9.045367540000000872e+00
4.695350099999999749e+00,9.045168479999999178e+00
4.695652720000000002e+00,9.045067510000000865e+00
4.696267989999999948e+00,9.044862309999999184e+00
4.696919290000000302e+00,9.044645459999999915e+00
4.697967659999999768e+00,9.044262529999999245e+00
4.698457689999999687e+00,9.044084030000000496e+00
4.698674709999999699e+00,9.044004870000000196e+00
4.698704039999999971e+00,9.043994180000000327e+00
4.698742570000000285e+00,9.043980089999999805e+00
4.698795360000000088e+00,9.043960869999999375e+00
4.699671209999999988e+00,9.043640319999999733e+00
4.701956670000000393e+00,9.042812350000000166e+00
4.702208320000000441e+00,9.042720870000000133e+00
4.702290449999999566e+00,9.042691059999999226e+00
4.702914459999999686e+00,9.042465209999999587e+00
4.702915049999999653e+00,9.042464999999999975e+00
4.702915560000000106e+00,9.042464810000000242e+00
4.702917030000000054e+00,9.042464280000000798e+00
4.704306609999999722e+00,9.041960489999999240e+00
4.705784829999999808e+00,9.041429049999999634e+00
4.706587520000000247e+00,9.041139519999999763e+00
4.706849430000000112e+00,9.041045190000000176e+00
4.707980929999999731e+00,9.040638709999999634e+00
4.709620479999999887e+00,9.040050949999999474e+00
4.709879889999999847e+00,9.039957629999999966e+00
4.710358099999999659e+00,9.039786169999999288e+00
4.711523589999999651e+00,9.039370919999999643e+00
4.711882639999999789e+00,9.039257790000000625e+00
4.712064090000000149e+00,9.039177649999999176e+00
4.712808550000000096e+00,9.038912959999999330e+00
4.713167369999999856e+00,9.038784720000000661e+00
4.715057780000000420e+00,9.038111949999999339e+00
4.715707599999999999e+00,9.037883909999999688e+00
4.715915980000000118e+00,9.037809989999999516e+00
4.716198679999999754e+00,9.037709749999999431e+00
4.716335579999999972e+00,9.037661350000000482e+00
4.717020029999999586e+00,9.037419260000000065e+00
4.717443120000000434e+00,9.037269950000000662e+00
4.718183480000000429e+00,9.037008009999999203e+00
4.718809270000000389e+00,9.036787920000000085e+00
4.719810599999999745e+00,9.036435510000000448e+00
4.721291680000000213e+00,9.035913269999999997e+00
4.722052090000000035e+00,9.035645519999999209e+00
4.723013619999999690e+00,9.035308230000000052e+00
4.724340609999999607e+00,9.034851440000000622e+00
4.725348499999999952e+00,9.034536089999999575e+00
4.726103690000000412e+00,9.034244149999999252e+00
4.726271650000000157e+00,9.034191299999999814e+00
4.727863140000000186e+00,9.033630119999999764e+00
4.727925319999999765e+00,9.033610489999999160e+00
4.728300609999999793e+00,9.033476249999999652e+00
4.729521359999999675e+00,9.033054429999999968e+00
4.730413050000000119e+00,9.032747399999999871e+00
4.730679290000000314e+00,9.032660140000000837e+00
4.731089990000000078e+00,9.032514739999999875e+00
4.733720429999999979e+00,9.031612109999999305e+00
4.736031419999999770e+00,9.030824620000000635e+00
4.736293540000000135e+00,9.030741770000000557e+00
4.736366499999999924e+00,9.030714680000000882e+00
4.741511240000000349e+00,9.029176149999999623e+00
4.743299569999999576e+00,9.028473549999999292e+00
4.744237009999999977e+00,9.028106449999999228e+00
4.745205119999999610e+00,9.027728169999999608e+00
4.745399719999999988e+00,9.027663889999999469e+00
4.746164639999999935e+00,9.027463940000000520e+00
4.746534539999999858e+00,9.027342490000000552e+00
4.747302079999999869e+00,9.027140660000000594e+00
4.747480359999999955e+00,9.027082059999999686e+00
4.748961099999999824e+00,9.026692960000000099e+00
4.749416830000000367e+00,9.026544360000000822e+00
4.752211110000000183e+00,9.025810939999999505e+00
4.752691669999999924e+00,9.025651030000000574e+00
4.752943229999999630e+00,9.025567549999999883e+00
4.753470690000000332e+00,9.025392990000000282e+00
4.758351919999999957e+00,9.024111610000000283e+00
4.759657699999999991e+00,9.023670349999999729e+00
4.761131609999999625e+00,9.023176279999999494e+00
4.764728859999999955e+00,9.021985210000000421e+00
4.771866610000000009e+00,9.020063959999999881e+00
4.773086759999999984e+00,9.019756109999999438e+00
4.773649019999999688e+00,9.019615039999999695e+00
4.773919260000000442e+00,9.019547440000000194e+00
4.775853470000000378e+00,9.019068040000000508e+00
4.780259550000000246e+00,9.017306579999999627e+00
4.781031200000000148e+00,9.017096040000000201e+00
4.781386379999999825e+00,9.016999670000000577e+00
4.781557000000000279e+00,9.016953510000000449e+00
4.784439800000000353e+00,9.015780140000000387e+00
4.786144000000000176e+00,9.015091339999999676e+00
4.787076070000000350e+00,9.014715909999999610e+00
4.787564309999999601e+00,9.014519599999999855e+00
4.788068290000000005e+00,9.014317180000000818e+00
4.789626649999999763e+00,9.013870940000000331e+00
4.790916110000000394e+00,9.013504089999999636e+00
4.793345350000000060e+00,9.012817520000000471e+00
4.797979849999999935e+00,9.011519070000000298e+00
4.798065470000000055e+00,9.011495189999999766e+00
4.798185189999999878e+00,9.011461960000000104e+00
4.798215100000000177e+00,9.011453720000000445e+00
4.798228680000000246e+00,9.011449960000000203e+00
4.798249919999999946e+00,9.011446499999999915e+00
4.798264910000000327e+00,9.011440020000000217e+00
4.798661499999999691e+00,9.011331529999999645e+00
4.800279739999999684e+00,9.010889450000000522e+00
4.802049109999999565e+00,9.010409900000000860e+00
4.802900769999999930e+00,9.010181579999999357e+00
4.803044070000000332e+00,9.010143040000000880e+00
4.803057090000000251e+00,9.010139540000000835e+00
4.803077430000000092e+00,9.010136369999999673e+00
4.803091799999999800e+00,9.010130269999999442e+00
4.803138320000000405e+00,9.010117920000000780e+00
4.803187099999999710e+00,9.010104990000000313e+00
4.804701070000000129e+00,9.009700940000000102e+00
4.805911359999999632e+00,9.009381570000000394e+00
4.806663829999999749e+00,9.009184030000000121e+00
4.807530830000000144e+00,9.008957920000000286e+00
4.807646560000000235e+00,9.008927939999999523e+00
4.808064240000000211e+00,9.008820119999999321e+00
4.809708930000000215e+00,9.008394880000000882e+00
4.810184409999999744e+00,9.008272039999999592e+00
4.810282670000000316e+00,9.008246809999999272e+00
4.810369350000000210e+00,9.008224589999999310e+00
4.810827800000000209e+00,9.008107459999999733e+00
4.810936830000000164e+00,9.008079589999999470e+00
4.811059440000000187e+00,9.008048390000000794e+00
4.811751819999999569e+00,9.007872850000000042e+00
4.812506070000000413e+00,9.007681160000000631e+00
4.812829719999999867e+00,9.007599530000000243e+00
4.813900620000000075e+00,9.007329979999999736e+00
4.814257500000000078e+00,9.007240030000000175e+00
4.814477250000000375e+00,9.007184979999999896e+00
4.814878470000000021e+00,9.007085229999999498e+00
4.815399509999999772e+00,9.006956539999999123e+00
4.816818800000000067e+00,9.006605370000000832e+00
4.818602290000000288e+00,9.006170609999999854e+00
4.818680070000000093e+00,9.006151499999999643e+00
4.818697359999999819e+00,9.006147269999999594e+00
4.818724500000000077e+00,9.006140670000000625e+00
4.818744849999999857e+00,9.006135710000000572e+00
4.818773320000000027e+00,9.006128840000000579e+00
4.819930369999999797e+00,9.005848609999999255e+00
4.820151599999999981e+00,9.005795450000000812e+00
4.820461049999999581e+00,9.005721349999999958e+00
4.821320680000000358e+00,9.005515239999999366e+00
4.821796250000000228e+00,9.005401459999999858e+00
4.822035370000000043e+00,9.005344550000000226e+00
4.822142310000000265e+00,9.005325530000000356e+00
4.822397269999999736e+00,9.005259009999999620e+00
4.822572250000000338e+00,9.005224189999999851e+00
4.822742919999999600e+00,9.005190360000000283e+00
4.825190749999999973e+00,9.004621710000000334e+00
4.825369969999999675e+00,9.004570160000000101e+00
4.825552000000000064e+00,9.004517890000000691e+00
4.826107129999999579e+00,9.004389209999999366e+00
4.827052890000000041e+00,9.004172360000000097e+00
4.827441750000000198e+00,9.004083749999999498e+00
4.828374619999999950e+00,9.003869930000000465e+00
4.828747879999999881e+00,9.003784740000000397e+00
4.829494210000000010e+00,9.003616429999999227e+00
4.830876609999999793e+00,9.003306139999999402e+00
4.831373880000000121e+00,9.003194360000000174e+00
4.831995889999999960e+00,9.003055899999999667e+00
4.832368869999999816e+00,9.002973839999999228e+00
4.833114720000000197e+00,9.002808919999999659e+00
4.834192050000000407e+00,9.002572280000000760e+00
4.835543760000000191e+00,9.002279259999999894e+00
4.835573899999999981e+00,9.002272669999999977e+00
4.835602609999999579e+00,9.002266410000000718e+00
4.835624000000000144e+00,9.002261770000000496e+00
4.835632020000000253e+00,9.002260050000000291e+00
4.835720099999999633e+00,9.002241100000000884e+00
4.836495560000000360e+00,9.002073519999999718e+00
4.838029589999999658e+00,9.001746269999999939e+00
4.839608619999999917e+00,9.001412439999999293e+00
4.839833589999999575e+00,9.001364940000000203e+00
4.839854009999999818e+00,9.001360650000000518e+00
4.839861670000000338e+00,9.001359049999999584e+00
4.839878510000000134e+00,9.001355529999999661e+00
4.839945799999999743e+00,9.001341569999999237e+00
4.839993800000000235e+00,9.001331679999999835e+00
4.842768409999999690e+00,9.000731809999999555e+00
4.844574810000000120e+00,9.000353710000000618e+00
4.847024949999999777e+00,8.999916349999999454e+00
4.848263550000000421e+00,8.999669739999999862e+00
4.849713610000000230e+00,8.999382600000000565e+00
4.852233680000000327e+00,8.998890559999999539e+00
4.853645700000000396e+00,8.998620289999999855e+00
4.855504919999999558e+00,8.998273409999999473e+00
4.855554650000000194e+00,8.998264069999999393e+00
4.855587800000000342e+00,8.998257889999999648e+00
4.855611480000000313e+00,8.998253529999999500e+00
4.855629219999999968e+00,8.998250269999999773e+00
4.855753290000000000e+00,8.998227659999999517e+00
4.858017760000000074e+00,8.997814189999999712e+00
4.858472240000000220e+00,8.997733039999999960e+00
4.858666790000000013e+00,8.997697949999999167e+00
4.858736300000000341e+00,8.997685530000000043e+00
4.858883009999999558e+00,8.997659410000000690e+00
4.860203229999999763e+00,8.997424490000000219e+00
4.860300070000000083e+00,8.997407439999999923e+00
4.860349799999999831e+00,8.997398649999999165e+00
4.860568739999999721e+00,8.997360340000000178e+00
4.861070609999999625e+00,8.997271700000000649e+00
4.861621940000000031e+00,8.997171789999999447e+00
4.864259520000000059e+00,8.996716120000000316e+00
4.865704830000000314e+00,8.996478460000000510e+00
4.866358240000000279e+00,8.996368999999999616e+00
4.867347589999999613e+00,8.996205840000000009e+00
4.869158480000000289e+00,8.995915639999999769e+00
4.872098460000000131e+00,8.995444290000000009e+00
4.872858599999999818e+00,8.995325469999999157e+00
4.873318519999999765e+00,8.995254279999999270e+00
4.873767439999999951e+00,8.995185610000000054e+00
4.874464970000000008e+00,8.995080820000000088e+00
4.877687350000000421e+00,8.994598650000000362e+00
4.879041410000000134e+00,8.994399050000000173e+00
4.879597399999999752e+00,8.994318679999999233e+00
4.880221680000000006e+00,8.994230650000000438e+00
4.880772160000000248e+00,8.994153089999999295e+00
4.881319210000000020e+00,8.994075390000000780e+00
4.881448909999999586e+00,8.994057209999999358e+00
4.881659059999999606e+00,8.994027889999999914e+00
4.882612700000000139e+00,8.993893699999999214e+00
4.884417140000000046e+00,8.993644780000000338e+00
4.885320499999999733e+00,8.993522309999999464e+00
4.886121710000000284e+00,8.993446459999999476e+00
4.888178400000000146e+00,8.993146940000000811e+00
4.889858389999999666e+00,8.992929670000000542e+00
4.890464960000000083e+00,8.992851749999999811e+00
4.890667320000000373e+00,8.992826120000000145e+00
4.891040710000000402e+00,8.992779040000000279e+00
4.892316710000000235e+00,8.992618809999999741e+00
4.892649709999999708e+00,8.992577250000000078e+00
4.893077990000000099e+00,8.992524740000000349e+00
4.893431760000000352e+00,8.992481180000000407e+00
4.893673830000000002e+00,8.992451570000000061e+00
4.894170550000000119e+00,8.992390779999999140e+00
4.894593979999999789e+00,8.992339169999999271e+00
4.895196050000000021e+00,8.992266819999999328e+00
4.896632750000000200e+00,8.992095179999999743e+00
4.897085129999999786e+00,8.992041439999999497e+00
4.897253280000000153e+00,8.992021700000000450e+00
4.897883150000000185e+00,8.991947700000000765e+00
4.898130160000000011e+00,8.991918549999999399e+00
4.898872139999999931e+00,8.991833310000000523e+00
4.899465980000000442e+00,8.991765889999999928e+00
4.899862040000000363e+00,8.991721139999999224e+00
4.902125309999999736e+00,8.991454459999999926e+00
4.907084079999999737e+00,8.990899880000000621e+00
4.910936529999999856e+00,8.990600069999999278e+00
4.914738329999999600e+00,8.990318959999999748e+00
4.916564400000000390e+00,8.990044029999999964e+00
4.918420649999999839e+00,8.989768019999999638e+00
4.920311339999999589e+00,8.989689920000000001e+00
4.924115529999999907e+00,8.989242389999999361e+00
4.927124809999999577e+00,8.988993999999999929e+00
4.927378380000000391e+00,8.988971330000000037e+00
4.927547180000000360e+00,8.988956189999999680e+00
4.927758309999999753e+00,8.988937260000000151e+00
4.928392269999999797e+00,8.988881349999999770e+00
4.928487289999999632e+00,8.988872799999999330e+00
4.929192109999999794e+00,8.988809399999999172e+00
4.929458590000000306e+00,8.988786179999999959e+00
4.930626740000000119e+00,8.988681939999999315e+00
4.931797529999999874e+00,8.988581059999999567e+00
4.932918250000000171e+00,8.988483629999999280e+00
4.933937260000000435e+00,8.988394639999999214e+00
4.936181580000000402e+00,8.988200850000000131e+00
4.937817289999999915e+00,8.988059449999999728e+00
4.938887839999999585e+00,8.987966889999999154e+00
4.939732479999999981e+00,8.987894900000000575e+00
4.940589290000000133e+00,8.987823380000000029e+00
4.940698440000000247e+00,8.987824520000000206e+00
4.940783399999999936e+00,8.987825389999999359e+00
4.941455870000000417e+00,8.987749550000000198e+00
4.942795629999999996e+00,8.987634729999999905e+00
4.944216540000000215e+00,8.987513200000000424e+00
4.945754879999999964e+00,8.987429179999999462e+00
4.948269100000000087e+00,8.987247440000000864e+00
4.951103630000000422e+00,8.986924540000000405e+00
4.952260410000000057e+00,8.986827720000000852e+00
4.952975979999999723e+00,8.986829589999999257e+00
4.953116190000000252e+00,8.986792570000000424e+00
4.953326460000000431e+00,8.986737090000000094e+00
4.954394340000000341e+00,8.986646739999999411e+00
4.956131199999999737e+00,8.986498470000000793e+00
4.958072200000000151e+00,8.986333630000000738e+00
4.958806619999999832e+00,8.986270230000000581e+00
4.959535980000000066e+00,8.986209569999999758e+00
4.961620029999999737e+00,8.986034990000000278e+00
4.961748649999999650e+00,8.986024150000000432e+00
4.962707889999999900e+00,8.985963930000000488e+00
4.962826019999999616e+00,8.985933199999999843e+00
4.963185690000000427e+00,8.985903130000000516e+00
4.963473519999999972e+00,8.985879020000000494e+00
4.963906399999999941e+00,8.985843120000000184e+00
4.965386630000000245e+00,8.985719939999999184e+00
4.966377269999999733e+00,8.985635289999999387e+00
4.968871550000000248e+00,8.985334540000000203e+00
4.969373309999999933e+00,8.985293670000000787e+00
5.058447379999999605e+00,8.978232430000000264e+00
5.060154360000000295e+00,8.978019789999999389e+00
5.133592000000000155e+00,8.971959030000000723e+00
5.167598629999999638e+00,8.968932960000000065e+00
5.168355830000000317e+00,8.968817140000000521e+00
5.169264519999999585e+00,8.968714479999999156e+00
5.206676889999999780e+00,8.965299939999999523e+00
5.222924690000000147e+00,8.963463060000000482e+00
5.223419869999999854e+00,8.963356360000000578e+00
5.223433120000000152e+00,8.963321580000000566e+00
