x,z,cp,tangential_velocity
3.430007978181712769e-01,-9.494572404954051970e-02,-5.955589233309657171e-01,1.263154354515300559e+00
3.509757492599182571e-01,-9.494401452043638168e-02,-5.908267979081833765e-01,1.261279825379040709e+00
3.589839855032772586e-01,-9.494229785632490870e-02,-5.953047177745027785e-01,1.263053727192356090e+00
3.670233557684002834e-01,-9.490502769565052621e-02,-5.947544908647655060e-01,1.262835892293517892e+00
3.750918558301650219e-01,-9.482886105701714141e-02,-5.878850695252386682e-01,1.260113117749846579e+00
3.831876123971466597e-01,-9.474556394518809932e-02,-5.932379537849827855e-01,1.262235300482831057e+00
3.913079906177225897e-01,-9.461596418685035148e-02,-5.920850514868842840e-01,1.261778527114360227e+00
3.994510414090608474e-01,-9.444360955386230105e-02,-5.862489816976217405e-01,1.259463767520773825e+00
4.076149097954894218e-01,-9.425850974276965555e-02,-5.950154632817052924e-01,1.262939215988523101e+00
4.157957735904640462e-01,-9.399714278060804229e-02,-5.881059391540748305e-01,1.260200753512738858e+00
4.239921099063752585e-01,-9.367169467482183709e-02,-5.691522008938296739e-01,1.252658054256559517e+00
4.322036990149744073e-01,-9.334564093350571079e-02,-5.651052607500319791e-01,1.251041670269232853e+00
4.404285148295216112e-01,-9.301906200554146964e-02,-5.759937943470525568e-01,1.255385914508782674e+00
4.486609175227994073e-01,-9.262452628917605679e-02,-5.756044165325169271e-01,1.255230822013432279e+00
4.568980358833431010e-01,-9.214139333574131174e-02,-5.541903335293758559e-01,1.246671702385746761e+00
4.651414427163451659e-01,-9.163719071736423083e-02,-5.400701738335098590e-01,1.240995638120259370e+00
4.733899387877092968e-01,-9.113267681903217121e-02,-5.358597488848375612e-01,1.239298087178721364e+00
4.816414889044548509e-01,-9.062797612200035324e-02,-5.439415052154066288e-01,1.242554427466019185e+00
4.898898806328925160e-01,-9.006493537190150833e-02,-5.420451431776485141e-01,1.241791102874250985e+00
4.981320328429955646e-01,-8.942760010367303836e-02,-5.230084323740880059e-01,1.234102277922736857e+00
5.063700886523443412e-01,-8.877440932375038618e-02,-5.105365463222468758e-01,1.229038870956588925e+00
5.146030616648665790e-01,-8.812162155590971824e-02,-5.058992186937723012e-01,1.227150854089982035e+00
5.228289205176641641e-01,-8.746939786576489462e-02,-5.097112331951256792e-01,1.228703069579923257e+00
5.310429248053115669e-01,-8.678868196204009289e-02,-5.131198900097864168e-01,1.230089382935153353e+00
5.392402784555718753e-01,-8.604588809386198855e-02,-5.023804053264533387e-01,1.225716282557449466e+00
5.474216771655020519e-01,-8.527050310571526737e-02,-4.891069439448483269e-01,1.220289696729775830e+00
5.555878791605491918e-01,-8.449655837308076012e-02,-4.839469271881220447e-01,1.218173603058333443e+00
5.637368695525645235e-01,-8.372424485524042337e-02,-4.836805915126516364e-01,1.218064280533934562e+00
5.718666377001047074e-01,-8.295375310899844035e-02,-4.900379908380343430e-01,1.220671123127779367e+00
5.799731853274605609e-01,-8.216634284574403368e-02,-4.990202381154171807e-01,1.224344819940615059e+00
5.880509102523734377e-01,-8.132610871940636199e-02,-4.963065695408308553e-01,1.223236105394551743e+00
5.960998280899222346e-01,-8.045234890206426348e-02,-4.895747929679170607e-01,1.220481377558837233e+00
6.041215711987701908e-01,-7.958153906961024093e-02,-4.920753931439005857e-01,1.221505379907882549e+00
6.121141603338368098e-01,-7.871389408134024657e-02,-5.010865995470417111e-01,1.225188393491809746e+00
6.200756234433486558e-01,-7.784962801567230084e-02,-5.182814173340357655e-01,1.232185626167598080e+00
6.280039961554136907e-01,-7.698895411732581406e-02,-5.504672275769397771e-01,1.245177588770750354e+00
6.358955873034866091e-01,-7.611809937643224111e-02,-6.174347857372437520e-01,1.271784095567028094e+00
6.437178646490915312e-01,-7.502041118858340796e-02,-6.262211944200857250e-01,1.275233780300728093e+00
6.514686808394773987e-01,-7.369699358453069005e-02,-5.811055674490832601e-01,1.257420203213342358e+00
6.591768755067841656e-01,-7.236622840770177978e-02,-5.866036605164550721e-01,1.259604565137986132e+00
6.668309639796119459e-01,-7.098669281413130805e-02,-6.249523402942389616e-01,1.274736184586535925e+00
6.743826191184549845e-01,-6.933872778455678343e-02,-5.819035506729790530e-01,1.257737472874597584e+00
6.818420228868208310e-01,-6.748046086870820859e-02,-5.021171790407747970e-01,1.225608901338748780e+00
6.892541166221738402e-01,-6.563397970301682038e-02,-4.652312873128390258e-01,1.210467383828593313e+00
6.966168233497705975e-01,-6.379961741093581606e-02,-4.513492325248622539e-01,1.204719565925971958e+00
7.039199475053135036e-01,-6.194399487078225408e-02,-4.430659217719723486e-01,1.201276788159986175e+00
7.111619966479156840e-01,-6.006793404667488262e-02,-4.652230195595161710e-01,1.210463968715928429e+00
7.183001013755867525e-01,-5.806084970277619606e-02,-4.884790435250361273e-01,1.220032394457227554e+00
7.252195695370574624e-01,-5.559541378747907825e-02,-3.145397302105321646e-01,1.146533789388926916e+00
7.320668734701483160e-01,-5.307261487593852023e-02,-2.195297955001282997e-01,1.104323229629861736e+00
7.389454781733011401e-01,-5.079730669798309534e-02,-1.970153444485274186e-01,1.094081964227784587e+00
7.457630750743562409e-01,-4.854106826032768968e-02,-1.588019279503611880e-01,1.076476626755249688e+00
7.525529870624284579e-01,-4.643279871005460968e-02,-1.899590753161215506e-01,1.090852453504194797e+00
7.592206029349368723e-01,-4.419643028364386023e-02,-1.399810054586179131e-01,1.067698930157100934e+00
7.657757280799072364e-01,-4.181808131045504362e-02,-6.697996457803734316e-02,1.032947222552070832e+00
7.723113144053790347e-01,-3.957516314676919056e-02,-3.795969419023736968e-02,1.018803069385952220e+00
7.787889913106387230e-01,-3.738385252419115790e-02,-8.120694704745190506e-03,1.004052137443442350e+00
7.852029181587751872e-01,-3.523466100331890116e-02,2.321646035704039157e-02,9.883236006708326915e-01
7.915569827234885114e-01,-3.314488283240767108e-02,5.207587384833267663e-02,9.736139512926400563e-01
7.978530267459379433e-01,-3.112631630715963910e-02,7.734094263880564313e-02,9.605514340009047025e-01
8.040907953532845376e-01,-2.918488110923891932e-02,9.960222301034815651e-02,9.488929217723419685e-01
8.102689688120423561e-01,-2.732349882121569429e-02,1.194258181067507918e-01,9.383891420371663905e-01
8.163857084970647104e-01,-2.554553783082286894e-02,1.371714457992617708e-01,9.288856518435076870e-01
8.224394365418131736e-01,-2.385488250975502378e-02,1.527851182187665025e-01,9.204427639898276059e-01
8.284306333156872260e-01,-2.225622023292511339e-02,1.659004122012986970e-01,9.132905275971613390e-01
8.343584692857373142e-01,-2.075459193707084732e-02,1.760271297950083413e-01,9.077295137897586352e-01
8.402209024824301986e-01,-1.935636299825011300e-02,1.818516687075411031e-01,9.045155229693180310e-01
8.460160708643749139e-01,-1.806534434509221576e-02,1.814428697360528364e-01,9.047414715066106616e-01
8.517389398707014836e-01,-1.687100742886157856e-02,1.764569648832605697e-01,9.074927190433758062e-01
8.573841605598833127e-01,-1.575935900292757194e-02,1.675103984537034130e-01,9.124086812094109877e-01
8.629465058653238430e-01,-1.471367360967750643e-02,1.553004554836795448e-01,9.190753747741914337e-01
8.684194566006022686e-01,-1.370872897562564266e-02,1.429600726094696350e-01,9.257645096840396715e-01
8.737968729069363061e-01,-1.271919233286651629e-02,1.349541176625758121e-01,9.300784280572387264e-01
8.790751510124646950e-01,-1.173300841564291902e-02,1.326279610155083333e-01,9.313281049042231308e-01
8.842536220192822594e-01,-1.075398803177319076e-02,1.335690796255007973e-01,9.308227115699848619e-01
8.893319809784784313e-01,-9.787612358717430114e-03,1.361143933301954823e-01,9.294544672386079176e-01
8.943098885113598406e-01,-8.838916063858420769e-03,1.388922194489112805e-01,9.279589325778855313e-01
8.991860524340640204e-01,-7.907826154005360292e-03,1.424278725202265949e-01,9.260519032320885247e-01
9.039589012950591806e-01,-6.992825418973514992e-03,1.465601972694108301e-01,9.238180571576792843e-01
9.086226408070152694e-01,-6.073161584997296795e-03,1.667151491701608368e-01,9.128443738282222553e-01
9.131858165615749368e-01,-5.197701044128583484e-03,1.848531235081336543e-01,9.028548479638719426e-01
9.176617981716059802e-01,-4.445287044215345817e-03,1.724156849397284752e-01,9.097166125009873427e-01
9.220398404944587512e-01,-3.767412529495512905e-03,1.494852266019280895e-01,9.222335785461684976e-01
9.263089827833319578e-01,-3.106399559786685461e-03,1.280357774758896783e-01,9.337902454642104111e-01
9.304608020074933705e-01,-2.421508406114532361e-03,1.238536312960031305e-01,9.360269059722572393e-01
9.344986306366909190e-01,-1.734944175383830271e-03,1.171454180104674059e-01,9.396034173998797367e-01
9.384289243417842652e-01,-1.088295552180515479e-03,6.219952435189290973e-02,9.684009890784431862e-01
9.421838925214860438e-01,-2.041065720440420864e-04,1.722087895701305271e-01,9.098303195815522493e-01
9.458327435325235566e-01,6.095381098439271034e-04,1.865716824035668076e-01,9.019026098179521167e-01
9.494163505482617893e-01,1.217372564208780593e-03,1.326880723633765413e-01,9.312958325025531003e-01
9.528599071439753931e-01,1.946478958821438879e-03,1.555813649532338250e-01,9.189225402865935921e-01
9.561838942548309683e-01,2.672711618009511979e-03,1.668903137325921104e-01,9.127484244124488555e-01
9.593810247663810964e-01,3.417966590366840196e-03,2.045888524235960348e-01,8.918582553166192195e-01
9.624621220348882344e-01,4.133674832567347038e-03,2.279800762436032802e-01,8.786466432852269026e-01
9.654378166360847446e-01,4.772912749278231288e-03,2.307358657543204794e-01,8.770770400858065585e-01
9.682957036783415017e-01,5.384176839599287730e-03,2.382481851983269117e-01,8.727839450870261695e-01
9.710344409039941560e-01,5.969956366261431994e-03,2.477552195248294842e-01,8.673204600810305864e-01
9.736533525706130288e-01,6.530106796931648208e-03,2.584406116810489262e-01,8.611384257591523372e-01
9.761517925009317587e-01,7.064489922872891139e-03,2.702766033938193146e-01,8.542384893027126225e-01
9.785291442422827668e-01,7.572973893044980184e-03,2.839545483737259124e-01,8.461946889612780298e-01
9.807851444147093201e-01,8.053688722867158312e-03,3.004395857943303882e-01,8.363972825192999005e-01
9.829217638618872321e-01,8.494485913886420936e-03,3.097605027923223675e-01,8.308065341628444456e-01
9.849379837698921669e-01,8.897815076815291865e-03,3.166065691828635620e-01,8.266761341765809235e-01
9.868306107496360724e-01,9.276420432533700328e-03,3.279253246068558614e-01,8.198016073374972956e-01
9.885991778237317451e-01,9.630208565835331191e-03,3.420999964783713043e-01,8.111103522466155402e-01
9.902419503663821843e-01,9.964804234874148625e-03,3.694537224050243873e-01,7.940694412927471468e-01
9.917607812550732760e-01,1.026952883752108199e-02,4.083759050446650329e-01,7.691710440177366159e-01
9.931596935246718161e-01,1.050780532052139442e-02,4.439153144499876635e-01,7.457108592142214221e-01
9.944439175138588549e-01,1.061295028830731152e-02,4.300645710035688740e-01,7.549406791241488612e-01
9.956087967173670172e-01,1.062749916200703137e-02,3.502346444993797991e-01,8.060802413535641531e-01
9.966436426401406035e-01,1.061987615556528666e-02,2.865051611488986794e-01,8.446862369253457237e-01
9.975453547572847857e-01,1.054599995635761150e-02,4.104735383853019837e-02,9.792612757387426647e-01
9.982830017372434916e-01,1.060054007777044838e-02,-2.821185405443005223e-01,1.132306734301399720e+00
9.988547753832017762e-01,1.086314152245594286e-02,1.469899064095644414e-01,9.235854554887898971e-01
9.993015773109614752e-01,1.112750157371733724e-02,4.077745380859276736e-01,7.695618636042669269e-01
9.996367752539749851e-01,1.132582870682106654e-02,5.555897669158604835e-01,6.666410076526492201e-01
9.998602865071657408e-01,1.145807398751465603e-02,6.765581864431645664e-01,5.687194506580862674e-01
9.999720559224765104e-01,1.152420478625401298e-02,7.956538199386895549e-01,4.520466569518133970e-01
