x0,z0,x1,z1,face
4.7521379768440468,9.0259333518828608,4.7527216762198874,9.0257391301906562,0
4.7476105985579817,9.0271590473383956,4.7489774799653279,9.0267998718722975,0
4.7489774799653279,9.0267998718722975,4.7495587751588886,9.0266103195284124,0
4.7473750555052536,9.0272364754035745,4.7476105985579817,9.0271590473383956,0
4.7466653500782723,9.0274230991235349,4.7473750555052536,9.0272364754035745,0
4.7454585722092171,9.0277719719069776,4.7461659150046733,9.0275870711148833,0
4.7461659150046733,9.0275870711148833,4.7466653500782723,9.0274230991235349,0
4.7417786253503307,9.0291978654245248,4.7434297253557887,9.0285491791028036,0
4.7451890462246933,9.0278609951183988,4.7454585722092171,9.0277719719069776,0
4.7442952254157316,9.028210248758068,4.7451890462246933,9.0278609951183988,0
4.7434297253557887,9.0285491791028036,4.7442952254157316,9.028210248758068,0
4.7369305555860119,9.0306476721015141,4.7352345024431752,9.0312224499909384,0
4.7417786253503307,9.0291978654245248,4.7369305555860119,9.0306476721015141,0
4.7352345024431752,9.0312224499909384,4.7332895202732619,9.03188522028025,0
4.7310528502672771,9.032652728105905,4.7304110708841893,9.032872914193991,0
4.7332895202732619,9.03188522028025,4.7310528502672771,9.032652728105905,0
4.7304110708841893,9.032872914193991,4.7295787294015801,9.0331595112685275,0
4.7284288492702116,9.033556841979852,4.727545457216638,9.0338613527476834,0
4.7295787294015801,9.0331595112685275,4.7284288492702116,9.033556841979852,0
4.727545457216638,9.0338613527476834,4.7263270576421119,9.0342837557417539,0
4.7263270576421119,9.0342837557417539,4.7256486295021451,9.0345460286661243,0
4.7256486295021451,9.0345460286661243,4.7249064857623653,9.0347782295909287,0
4.7160277066650327,9.0378908567346965,4.7150061577184132,9.0382493487653512,0
4.7133129496423294,9.0388519400941831,4.7123231854111838,9.0392056593543639,0
4.7123231854111838,9.0392056593543639,4.7120441816282188,9.0393048603136563,0
4.7150061577184132,9.0382493487653512,4.7133129496423294,9.0388519400941831,0
4.7119761785410939,9.0393348925407366,4.7118416148139888,9.0393772904819389,0
4.7120441816282188,9.0393048603136563,4.7119761785410939,9.0393348925407366,0
3.1631398052649216,8.8477913476835894,3.1633195206473368,8.8369548581695589,1
3.1633259938855942,8.8369137353793494,3.1633195206473368,8.8369548581695589,1
3.4736872991370724,8.7368984672089791,3.4199189587728518,8.7427750388478866,1
3.6328686837275996,8.7264066712902579,3.553216883785224,8.7301824560759673,1
3.8101194680562109,8.7248204681691028,3.7229306439201189,8.7248017779517966,1
3.8617659895935859,8.7253234716642734,3.8118265118622592,8.724832186880688,1
3.9113316684844657,8.726372567897414,3.8617659895935859,8.7253234716642734,1
3.8118265118622592,8.724832186880688,3.8101194680562109,8.7248204681691028,1
4.0831838700161551,8.7350199314161809,3.998090020845575,8.7298152151746979,1
4.2909515190989929,8.7530780783259328,4.1881388704018239,8.7433341021758206,1
3.1984326907738958,8.8033829448775265,3.1758273189958288,8.8191945407764116,1
3.1758273189958288,8.8191945407764116,3.1637244838807255,8.8363487814906421,1
3.1637244838807255,8.8363487814906421,3.1633259938855942,8.8369137353793494,1
3.1993838751971131,8.8027673127938897,3.1984326907738958,8.8033829448775265,1
3.2450579593009401,8.7805651123106827,3.230433964872728,8.7870188966657814,1
3.230433964872728,8.7870188966657814,3.199856357432298,8.8025151131646489,1
3.2458826518702213,8.7802285592816585,3.2450579593009401,8.7805651123106827,1
3.199856357432298,8.8025151131646489,3.1993838751971131,8.8027673127938897,1
3.2467916798108534,8.7799148869536481,3.2458826518702213,8.7802285592816585,1
