x,z,cp,tangential_velocity
1.584723972309272644e-01,1.268503892401059152e-01,-9.413359417553450736e-01,-1.393318320325741322e+00
1.568391983189933170e-01,1.264470056801914599e-01,-9.399733303547761487e-01,-1.392829253840820236e+00
1.552108274225606210e-01,1.260448145911181039e-01,-9.449857088006612393e-01,-1.394627444445526887e+00
1.535873096531227833e-01,1.256438221751700057e-01,-9.601985561794503798e-01,-1.400070911125379514e+00
1.519686700473323882e-01,1.252440346161463047e-01,-1.004792520055488136e+00,-1.415906960239792012e+00
1.503611224534021074e-01,1.248226600373444073e-01,-1.015304734467536107e+00,-1.419614290737993390e+00
1.487684434024057478e-01,1.243658846256164713e-01,-9.671939876236501643e-01,-1.402566928037179306e+00
1.471844380910951600e-01,1.238966257372423607e-01,-9.243702686208667973e-01,-1.387216734551910857e+00
1.456053487285481896e-01,1.234288231903563071e-01,-9.005234588460988565e-01,-1.378594740613099390e+00
1.440311996662760607e-01,1.229624841990521744e-01,-8.849559104915187824e-01,-1.372936965228745976e+00
1.424620151796049394e-01,1.224976159548542276e-01,-8.749018482531296659e-01,-1.369270553343322927e+00
1.408978194673006779e-01,1.220342256266058051e-01,-8.695105983804163330e-01,-1.367300478453955748e+00
1.393386366511960572e-01,1.215723203603590041e-01,-8.689337567701247433e-01,-1.367089520393644397e+00
1.377844907758190574e-01,1.211119072792644913e-01,-8.745078904721506063e-01,-1.369126688978105744e+00
1.362354058080215702e-01,1.206529934834614792e-01,-8.908057662798176679e-01,-1.375065731621516907e+00
1.346917263118451169e-01,1.201945157941314568e-01,-9.328119269341621500e-01,-1.390256065239120709e+00
1.331601618630811890e-01,1.197156149873896958e-01,-9.411389671991827743e-01,-1.393247633121686979e+00
1.316449531428434128e-01,1.192034631433650793e-01,-8.939810814242881154e-01,-1.376219852140016187e+00
1.301393990766702979e-01,1.186790545135568836e-01,-8.518496998275888465e-01,-1.360826844175109906e+00
1.286389464738276200e-01,1.181564228052523619e-01,-8.281913822787225765e-01,-1.352106276251509254e+00
1.271436184731505326e-01,1.176355760780789517e-01,-8.127405538278724695e-01,-1.346380538268387328e+00
1.256534381344465434e-01,1.171165223641374709e-01,-8.028717495967920836e-01,-1.342710597856735522e+00
1.241684284381398551e-01,1.165992696678782442e-01,-7.978929585501148836e-01,-1.340855308581099248e+00
1.226886122849171479e-01,1.160838259659777993e-01,-7.982506193251577287e-01,-1.340988672332901421e+00
1.212140124953740850e-01,1.155701992072156181e-01,-8.060539514602624855e-01,-1.343895067131456678e+00
1.197446518096635659e-01,1.150583973123516929e-01,-8.295133525920124207e-01,-1.352595043829457611e+00
1.182821826137086946e-01,1.145440963975569992e-01,-8.792708936790740726e-01,-1.370865016578610485e+00
1.168383921927033664e-01,1.139960340013954770e-01,-8.449157072629294163e-01,-1.358276741780896968e+00
1.154116243990043894e-01,1.134186797587077439e-01,-7.863233469016801536e-01,-1.336534079962677257e+00
1.139900878169121945e-01,1.128434423721958457e-01,-7.553832567856610947e-01,-1.324908773005017526e+00
1.125738043682794620e-01,1.122703307127319028e-01,-7.346751270877875939e-01,-1.317070661387530706e+00
1.111627958939489513e-01,1.116993536184066604e-01,-7.199956163383607333e-01,-1.311486033604003287e+00
1.097570841534167702e-01,1.111305198943932371e-01,-7.098638058152115793e-01,-1.307617606877183203e+00
1.083566908244969484e-01,1.105638383128113300e-01,-7.038650759116800160e-01,-1.305321828482033819e+00
1.069616375029869698e-01,1.099993176125919486e-01,-7.023521769259282177e-01,-1.304742187915270968e+00
1.055719457023348296e-01,1.094369664993426472e-01,-7.068314581296435417e-01,-1.306457599055416585e+00
1.041876368533072583e-01,1.088767936452132434e-01,-7.225884517069436352e-01,-1.312474171824704383e+00
1.028094705393969577e-01,1.083169988307497722e-01,-7.628220725814585101e-01,-1.327713098745906928e+00
1.014469037322983103e-01,1.077357540166726385e-01,-7.526858132284539593e-01,-1.323890408314998712e+00
1.001023927133323221e-01,1.071275921358207650e-01,-7.065055141563303387e-01,-1.306332849681248076e+00
9.876646931514929117e-02,1.065144824779055699e-01,-6.741631852625773469e-01,-1.293894580428628815e+00
9.743592745204013306e-02,1.059038426256189852e-01,-6.552373600099061779e-01,-1.286560282307015024e+00
9.611078764260633234e-02,1.052956819957829027e-01,-6.433994494793993102e-01,-1.281951422433548871e+00
9.479107032214302564e-02,1.046900099669865747e-01,-6.370413437315056715e-01,-1.279469164822468752e+00
9.347679584232390648e-02,1.040868358794419524e-01,-6.361050449783665073e-01,-1.279103219047769580e+00
9.216798447088730972e-02,1.034861690348396479e-01,-6.417985874724208006e-01,-1.281326885487236167e+00
9.086465639132353111e-02,1.028880186962053966e-01,-6.577108612796285225e-01,-1.287521208089260405e+00
8.956683170256382609e-02,1.022923940877573379e-01,-6.970747772191490110e-01,-1.302718226332597595e+00
8.827759702813564591e-02,1.016932861992900228e-01,-7.792935501598519110e-01,-1.333901626867533219e+00
8.702019541104150102e-02,1.010451290093991178e-01,-7.173787466229863963e-01,-1.310487980342813552e+00
8.579146597556014386e-02,1.003541737597494765e-01,-6.316283460970877339e-01,-1.277352083842621555e+00
8.456809085186553498e-02,9.966622941691991033e-02,-5.855516840516159505e-01,-1.259186913866093160e+00
8.335008890591538711e-02,9.898130658986316333e-02,-5.541042915825349358e-01,-1.246637193245306197e+00
8.213747892080656976e-02,9.829941584093659923e-02,-5.309444540603818208e-01,-1.237313401713721728e+00
8.093027959648502190e-02,9.762056768573902643e-02,-5.137565308775335904e-01,-1.230348134016357786e+00
7.972850954945770452e-02,9.694477259294879967e-02,-5.017621652317691971e-01,-1.225464061175099983e+00
7.853218731250552476e-02,9.627204098416229650e-02,-4.952047339826615158e-01,-1.222785645149083944e+00
7.734133133439724528e-02,9.560238323373311531e-02,-4.956992367228671981e-01,-1.222987831796730207e+00
7.615595997960517005e-02,9.493580966861213388e-02,-5.085753565117698827e-01,-1.228240756737770001e+00
7.497625024741652600e-02,9.427204910264266879e-02,-5.602311852936274761e-01,-1.249092144436761531e+00
7.381793841481984475e-02,9.358534315309460783e-02,-5.493569356807268544e-01,-1.244731672161003111e+00
7.268993972489751210e-02,9.286118811028895581e-02,-4.782236771387162744e-01,-1.215822222670204455e+00
7.157643510071413917e-02,9.212555770568761626e-02,-4.239860537233282045e-01,-1.193308867696594389e+00
7.046826722634767781e-02,9.139345299405765566e-02,-3.881985299551220514e-01,-1.178218371082000226e+00
6.936545319111769858e-02,9.066488526535942949e-02,-3.609288924062559190e-01,-1.166588570322140583e+00
6.826801000178076007e-02,8.993986575500852176e-02,-3.389785953578516864e-01,-1.157142426565481941e+00
6.717595458226852112e-02,8.921840564370270288e-02,-3.210218403496132300e-01,-1.149357142210206684e+00
6.608930377342633888e-02,8.850051605724931769e-02,-3.065214732982619594e-01,-1.143031702665443072e+00
6.500807433275408720e-02,8.778620806639393648e-02,-2.954556258050544670e-01,-1.138180840554370965e+00
6.393228293414729424e-02,8.707549268664943609e-02,-2.883898871033150346e-01,-1.135072635166276545e+00
6.286194616764002874e-02,8.636838087812608034e-02,-2.870936775126080587e-01,-1.134501510581897854e+00
6.179708053914940991e-02,8.566488354536277994e-02,-2.983568959340590077e-01,-1.139454648476216914e+00
6.073979344233079031e-02,8.496199097100348707e-02,-3.314638785610928284e-01,-1.153890756770801440e+00
5.970612184910736864e-02,8.423678728216237033e-02,-2.913447606103358734e-01,-1.136373512807446584e+00
5.869634285368964532e-02,8.348911151624013871e-02,-2.413036685047880159e-01,-1.114138083230614695e+00
5.769434347801437324e-02,8.274205553560240456e-02,-2.076050213788886989e-01,-1.098910834134821268e+00
5.669767916546938902e-02,8.199897719299049925e-02,-1.828941889241841867e-01,-1.087609391704661643e+00
5.570636528585137109e-02,8.125988794759175793e-02,-1.632233574574635249e-01,-1.078528329464490065e+00
5.472041712644662437e-02,8.052479919707661304e-02,-1.471412572242509764e-01,-1.071046804404107711e+00
5.373984989179549088e-02,7.979372227742297097e-02,-1.340800448726455762e-01,-1.064931943775115464e+00
5.276467870345769029e-02,7.906666846274129634e-02,-1.239384217368231234e-01,-1.060159620876414577e+00
5.179491859977935347e-02,7.834364896510084830e-02,-1.170192101233311632e-01,-1.056891295320067981e+00
5.083058453566092344e-02,7.762467493435667998e-02,-1.142040046866841241e-01,-1.055558622098594856e+00
4.987169138232653426e-02,7.690975745797773433e-02,-1.176164558986634301e-01,-1.057173805908311115e+00
4.891825392709481246e-02,7.619890756087588368e-02,-1.333308290744923408e-01,-1.064580118673316367e+00
4.797028687315087192e-02,7.549213620523595458e-02,-1.963319382813863978e-01,-1.093769600181585977e+00
4.705373162289830380e-02,7.475772478004483190e-02,-1.602927972349823538e-01,-1.077168880554475683e+00
4.617789490553154963e-02,7.398458941038318915e-02,-8.678753451808485231e-02,-1.042491023711036524e+00
4.531665624600198644e-02,7.320472346672515784e-02,-3.764430825245734802e-02,-1.018648275045148877e+00
4.446052913294106651e-02,7.242948611348885846e-02,-2.932182468328159430e-03,-1.001465018095154536e+00
4.360952676888800450e-02,7.165888930579333849e-02,2.454209124720585500e-02,-9.876527267986425773e-01
4.276366227735192704e-02,7.089294492719457053e-02,4.752182398972104593e-02,-9.759498839644784596e-01
4.192294870260959705e-02,7.013166478950233484e-02,6.724578662793789796e-02,-9.657920135163999831e-01
4.108739900950444945e-02,6.937506063259818445e-02,8.432306289123203680e-02,-9.569100987599451491e-01
4.025702608324640414e-02,6.862314412425422894e-02,9.900902881910944586e-02,-9.492054420308021490e-01
3.943184272921316375e-02,6.787592685995312569e-02,1.112748971462227399e-01,-9.427221769184054301e-01
3.861186167275279524e-02,6.713342036270940338e-02,1.207333801686658603e-01,-9.376921775461999342e-01
3.779709555898763673e-02,6.639563608289184016e-02,1.262906429424681676e-01,-9.347242144384255713e-01
3.698755695261902315e-02,6.566258539804670225e-02,1.246940506066386289e-01,-9.355778692302214594e-01
3.618325833773376049e-02,6.493427961272238425e-02,9.708629546044100778e-02,-9.502177142842365143e-01
3.540066927254422596e-02,6.419382496924080916e-02,1.182740768667678299e-01,-9.390026214730351484e-01
3.465023107997686203e-02,6.343051982974065583e-02,1.698914623787357581e-01,-9.111029237255603430e-01
3.391531930775542464e-02,6.266146469184787071e-02,2.047654889688886870e-01,-8.917592225657726690e-01
3.318533716466465222e-02,6.189756820939394666e-02,2.312410878648367696e-01,-8.767889781099915680e-01
3.246029590793206299e-02,6.113884216260744714e-02,2.530581294224562017e-01,-8.642579884372164623e-01
3.174020671859083265e-02,6.038529825198268169e-02,2.719106207213329851e-01,-8.532815357656973188e-01
3.102508070130719636e-02,5.963694809809909347e-02,2.885693226267568301e-01,-8.434635009134913153e-01
3.031492888420879786e-02,5.889380324144158352e-02,3.034124823862933695e-01,-8.346181867259463427e-01
2.960976221871526939e-02,5.815587514222328447e-02,3.165950202161023075e-01,-8.266831193292250024e-01
2.890959157936888804e-02,5.742317518020831346e-02,3.280896300223489215e-01,-8.197013907379022690e-01
2.821442776366697366e-02,5.669571465453637771e-02,3.376372854963101133e-01,-8.138566916255526307e-01
2.752428149189567463e-02,5.597350478354885112e-02,3.445232058497323946e-01,-8.096152136356304929e-01
2.683916340696422542e-02,5.525655670461532276e-02,3.465592044814356232e-01,-8.083568491195979311e-01
2.615940544805182150e-02,5.454457608395443802e-02,3.352008767846340609e-01,-8.153521467533926259e-01
2.549401255379916270e-02,5.382951036488389102e-02,3.348637105090909172e-01,-8.155588816823154952e-01
2.485917804735541733e-02,5.309708052017274998e-02,3.827232757010641251e-01,-7.856696025040906806e-01
2.424572147613074033e-02,5.235553551077541667e-02,4.107513211766036232e-01,-7.676253505606731586e-01
2.363695207801474671e-02,5.161965634634569505e-02,4.329100434032199241e-01,-7.530537541216961728e-01
2.303287924098444683e-02,5.088945437505040803e-02,4.512437756324400029e-01,-7.407808207341494144e-01
2.243351228059024816e-02,5.016494085750722309e-02,4.671135593682899101e-01,-7.299907127023672615e-01
2.183886043981227848e-02,4.944612696661103424e-02,4.811138590896629763e-01,-7.203375187440517191e-01
2.124893288891753496e-02,4.873302378736124596e-02,4.934956645568001621e-01,-7.116911798267558931e-01
2.066373872531852840e-02,4.802564231669091688e-02,5.042881029460223319e-01,-7.040681054088288038e-01
2.008328697343312458e-02,4.732399346329732581e-02,5.132866801652375965e-01,-6.976484213662081935e-01
1.950758658454552347e-02,4.662808804747391872e-02,5.198800771054656877e-01,-6.929068645168225959e-01
1.893664643666792546e-02,4.593793680094313686e-02,5.223456798748198349e-01,-6.911254011575469480e-01
1.837047533440351946e-02,4.525355036669074377e-02,5.123589665512906510e-01,-6.983129910353302883e-01
1.781656160585036452e-02,4.456936763052091188e-02,4.975070425594388945e-01,-7.088673764820617729e-01
1.730291599668295696e-02,4.386453986593166765e-02,5.580077711663631312e-01,-6.648249610488740080e-01
1.682176023361060466e-02,4.314487799962379855e-02,5.848190079550175113e-01,-6.443453980940521131e-01
1.634479293570891348e-02,4.243148079622349744e-02,6.071304317846273335e-01,-6.267930824565414172e-01
1.587202145840375250e-02,4.172435925719830685e-02,6.255585625035866570e-01,-6.119162013678125511e-01
1.540345309241604975e-02,4.102352428723696209e-02,6.415406066670912288e-01,-5.987147846286315911e-01
1.493909506364962669e-02,4.032898669408163661e-02,6.557529834894566534e-01,-5.867256739827765299e-01
1.447895453307979606e-02,3.964075718836129747e-02,6.685307171000558490e-01,-5.757336909543718795e-01
1.402303859664274198e-02,3.895884638342626827e-02,6.800101928366446558e-01,-5.656764155976058417e-01
1.357135428512610056e-02,3.828326479518460307e-02,6.901511150298620390e-01,-5.566407144380817185e-01
1.312390856406085195e-02,3.761402284194031997e-02,6.986366067105337363e-01,-5.489657487398155178e-01
1.268070833361352803e-02,3.695113084423221061e-02,7.043785954259937920e-01,-5.437107729059690309e-01
1.224176042847981843e-02,3.629459902467473131e-02,7.007547486388060465e-01,-5.470331355239771431e-01
1.181666338617152340e-02,3.563836081852408966e-02,7.071442443798137134e-01,-5.411614875618795395e-01
1.142376504729189501e-02,3.497149688065716300e-02,7.449622924906046384e-01,-5.050125815357429104e-01
1.105320141814654725e-02,3.430026360509107197e-02,7.601159754764955645e-01,-4.897795672784894805e-01
1.068635864392334170e-02,3.363577022907490721e-02,7.747469374981844625e-01,-4.746083253608342489e-01
1.032324238179161552e-02,3.297802699991844722e-02,7.875456542687520045e-01,-4.609277011975392302e-01
9.963858231453341652e-03,3.232704406083599519e-02,7.990280802542092387e-01,-4.482989178503454242e-01
9.608211735056737882e-03,3.168283145078984453e-02,8.094766027034345779e-01,-4.364898593284446959e-01
9.256308377110687713e-03,3.104539910433529171e-02,8.190319619626362790e-01,-4.254033827291030523e-01
8.908153584400328728e-03,3.041475685146770996e-02,8.277317549640332839e-01,-4.150520991827010842e-01
8.563752725903246363e-03,2.979091441747077490e-02,8.354919182562883240e-01,-4.055959587369081798e-01
8.223111112706679021e-03,2.917388142276646987e-02,8.419785800235675133e-01,-3.975190812733804258e-01
7.886233997925741479e-03,2.856366738276695794e-02,8.459803550895644841e-01,-3.924533665423645123e-01
7.553126576622295335e-03,2.796028170772763000e-02,8.374674413301138598e-01,-4.031532694520610915e-01
7.249180245150574353e-03,2.735123476043325313e-02,8.718242661361521595e-01,-3.580163877029204356e-01
6.977191627872316414e-03,2.673516132098659182e-02,8.828609785286472000e-01,-3.422557836930630870e-01
6.711449754447205637e-03,2.612473176892748244e-02,8.924928242505030251e-01,-3.278828689478865410e-01
6.448837880494964932e-03,2.552149206674616394e-02,9.014874634435503520e-01,-3.138670682891877006e-01
6.189360055815641692e-03,2.492545151714527923e-02,9.096148236244681051e-01,-3.006412752360059226e-01
5.933020281878175969e-03,2.433661931180720189e-02,9.170323783278702123e-01,-2.880410069280583962e-01
5.679822511759071921e-03,2.375500453125314534e-02,9.238434100625050327e-01,-2.759648346030613708e-01
5.429770650081151666e-03,2.318061614470248721e-02,9.301017110217034700e-01,-2.643828454690214658e-01
5.182868552953379462e-03,2.261346300993453268e-02,9.358084639880359656e-01,-2.533604862877477659e-01
4.939120027911609624e-03,2.205355387315241500e-02,9.408640974897322096e-01,-2.431787460085026442e-01
4.698528833859605056e-03,2.150089736884761016e-02,9.447354097319399235e-01,-2.350842195215581132e-01
4.461700325669530273e-03,2.095525508376962220e-02,9.444315697029829204e-01,-2.357295702643541768e-01
4.245692080604114224e-03,2.040989565278968770e-02,9.612196624092907982e-01,-1.969272393314576153e-01
4.051506025614879866e-03,1.986449039893867230e-02,9.653656653734075110e-01,-1.861030215407383503e-01
3.861825547097658129e-03,1.932589196946552998e-02,9.696915689095042534e-01,-1.740931678455410192e-01
3.674787646545458336e-03,1.879479715002568135e-02,9.738942918493442846e-01,-1.615726095309961141e-01
3.490395208314098913e-03,1.827121413075827663e-02,9.777090470696976343e-01,-1.493015503278594114e-01
3.308651075963117867e-03,1.775515098596127869e-02,9.811446426948177146e-01,-1.373148109461697075e-01
3.129558052211846124e-03,1.724661567396672951e-02,9.842146754228253691e-01,-1.256396616406405542e-01
2.953118898896224184e-03,1.674561603701813298e-02,9.869104342083145909e-01,-1.144096402917404443e-01
2.779336336926281452e-03,1.625215980114971120e-02,9.891414702771529344e-01,-1.042042692160310147e-01
2.608213046244093475e-03,1.576625457606702085e-02,9.898490479683227372e-01,-1.007519331411427937e-01
2.451007045142434768e-03,1.528437584945013805e-02,9.949721329582604801e-01,-7.090745406330334344e-02
2.312777091235114317e-03,1.480494434473468568e-02,9.970773809515280917e-01,-5.406125274604652031e-02
2.182005716651779469e-03,1.433158237480770814e-02,9.979557696829418623e-01,-4.521316530677868539e-02
2.053374384558511942e-03,1.386596686110674534e-02,9.988713643045723511e-01,-3.359517369247631835e-02
1.926885078609521379e-03,1.340810498399881354e-02,9.995272920796293148e-01,-2.174184721615592814e-02
1.802539749426456360e-03,1.295800380428073148e-02,9.999026167965552325e-01,-9.868292833348391024e-03
1.680340314568102037e-03,1.251567026306944601e-02,9.999960438713197952e-01,1.989001930680245334e-03
1.560288658500905016e-03,1.208111118169533094e-02,9.998090157241412701e-01,1.381970606991016898e-02
1.442386632569912178e-03,1.165433326159699343e-02,9.993455714880644658e-01,2.558180040449634096e-02
1.326636054970212588e-03,1.123534308421790008e-02,9.986273991060320432e-01,3.704862877311274755e-02
1.213038710718909773e-03,1.082414711090492684e-02,9.978872721619604924e-01,4.596441926141930923e-02
1.105194743581077235e-03,1.041987811527444324e-02,9.967224272381483008e-01,5.725008962308927862e-02
1.018400688006084430e-03,1.001915413310582037e-02,9.898226180082104753e-01,1.008830114131684663e-01
9.486828312291145735e-04,9.622939873906687092e-03,9.901539896164084364e-01,9.922706477363726907e-02
8.803707177407805486e-04,9.234714608653722678e-03,9.883037211248009157e-01,1.081493359905601748e-01
8.134654009983790113e-04,8.854484324260775488e-03,9.859678276391393714e-01,1.184574706840416380e-01
7.479679127646786082e-04,8.482254884349307161e-03,9.832952314601520749e-01,1.292469285509250942e-01
6.838792630919504362e-04,8.118032029157624951e-03,9.803180522429569832e-01,1.402923652842272273e-01
6.212004403064420519e-04,7.761821375452654555e-03,9.770392859813473718e-01,1.515279314801485921e-01
5.599324109931581991e-04,7.413628416443443329e-03,9.734575387450810080e-01,1.629185724677177094e-01
5.000761199809113967e-04,7.073458521696202213e-03,9.696382429752716803e-01,1.742462539761711338e-01
4.416324903277386057e-04,6.741316937051425838e-03,9.672028124341712774e-01,1.810999380613607657e-01
3.935680263352421028e-04,6.416002516571209929e-03,9.537917971270419848e-01,2.149609333645489673e-01
3.596120493483596935e-04,6.097018618971794882e-03,9.494225889716132460e-01,2.248942218652731362e-01
3.304725175763711421e-04,5.785620422176953118e-03,9.485145322683429248e-01,2.269040936864231139e-01
3.020943378501333250e-04,5.482358377192235455e-03,9.451398835011923794e-01,2.342223654965674973e-01
2.744779477962632614e-04,5.187237160693317951e-03,9.411421861396359612e-01,2.426062939421894937e-01
2.476237732936563602e-04,4.900261323814414892e-03,9.367797029096827099e-01,2.514364673040037079e-01
2.215322284669180247e-04,4.621435292078091006e-03,9.321318047802520379e-01,2.605152494955871312e-01
1.962037156799296988e-04,4.350763365326503103e-03,9.272236267051631176e-01,2.697709645140427548e-01
1.716386255297045848e-04,4.088249717655739052e-03,9.220539810292999183e-01,2.791881426040512815e-01
1.478373368403159489e-04,3.833898397350934788e-03,9.166016938398918734e-01,2.887876489050529849e-01
1.248002166570733019e-04,3.587713326824035903e-03,9.108239845683080427e-01,2.986235346246037814e-01
1.025276202408747627e-04,3.349698302553445750e-03,9.046569004503508538e-01,3.087767794858434223e-01
8.101989106270408251e-05,3.119856995025219182e-03,8.982020050168952885e-01,3.190579805977351580e-01
6.065744966759817249e-05,2.898166830619255431e-03,8.926043232074940548e-01,3.277127961989063643e-01
4.813440757972896328e-05,2.684243083004153683e-03,8.684345623226481514e-01,3.627195027529563354e-01
4.363240013836224159e-05,2.478105574953940772e-03,8.723980091503067413e-01,3.572142086335499123e-01
4.014719130441633251e-05,2.280162866922929785e-03,8.720380876121234248e-01,3.577176433835443370e-01
3.680679578096244039e-05,2.090444842175896191e-03,8.691645536378931336e-01,3.617118277885130184e-01
3.361126508103198167e-05,1.908954426399483897e-03,8.655515194891093556e-01,3.666721703523334597e-01
3.056064848366108963e-05,1.735694418400400996e-03,8.615871179261087587e-01,3.720388179664740336e-01
2.765499303313229294e-05,1.570667490062349191e-03,8.574289158663945809e-01,3.775858632597430820e-01
2.489434353824546760e-05,1.413876186304618109e-03,8.531575424676989261e-01,3.832002838364045871e-01
2.227874257163183511e-05,1.265322925043124280e-03,8.488203673120480186e-01,3.888182514851276084e-01
1.980823046909528594e-05,1.125009997153001394e-03,8.444478089916527264e-01,3.944010535081610147e-01
1.748284532898499919e-05,9.929395664329679957e-04,8.400604149321565517e-01,3.999244742046221268e-01
1.530262301161886384e-05,8.691136695725801319e-04,8.356721754194360585e-01,4.053736851111131578e-01
1.326759713872450479e-05,7.535342161204850462e-04,8.312920462915441844e-01,4.107407378243066454e-01
1.137779909291351257e-05,6.462029884545604074e-04,8.269244697954204470e-01,4.160234731413355869e-01
9.633258017212380188e-06,5.471216417552726436e-04,8.225692040583370002e-01,4.212253505448870228e-01
8.034000814603194459e-06,4.562917039795913628e-04,8.182205314971485732e-01,4.263560349084452583e-01
6.580052147609281025e-06,3.737145758374560943e-04,8.138657456737108387e-01,4.314327923631780526e-01
5.271434437918000256e-06,2.993915307703516951e-04,8.094826255508963397e-01,4.364829600902006557e-01
4.108167866030878600e-06,2.333237149314396942e-04,8.050353072049393210e-01,4.415480639693267206e-01
3.090270370960675721e-06,1.755121471683513540e-04,8.004674035704796298e-01,4.466907167487593200e-01
2.217757649944074305e-06,1.259577190068702102e-04,7.956900721786572817e-01,4.520065572769300655e-01
1.490643158207136646e-06,8.466119463761199830e-05,7.905602114510731360e-01,4.576459204985081630e-01
9.089381087561789797e-07,5.162321090414635077e-05,7.848382822922712609e-01,4.638552766841493868e-01
4.726514721999081200e-07,2.684427729289571955e-05,7.781036504634177842e-01,4.710587538052787293e-01
1.817899766204318949e-07,1.032477592580920492e-05,7.695966371951503682e-01,4.800035029089366745e-01
3.635810746185059550e-08,2.064961554034934824e-06,7.566786574810029364e-01,4.932761321197257076e-01
1.195065141048568522e-07,-2.025829163858016593e-06,7.300125961395005358e-01,5.196031214884101468e-01
5.975307275834701435e-07,-1.012911457845541942e-05,7.551784091869436777e-01,4.947944935152939760e-01
1.553571782813575741e-06,-2.633556044492412309e-05,7.678995242110898678e-01,4.817680726126525870e-01
2.987614936461383043e-06,-5.064491683985375078e-05,7.750898897231964790e-01,4.742468874719195093e-01
4.899638073808403166e-06,-8.305680888291249982e-05,7.795785046470916635e-01,4.694906765345913668e-01
7.289611709090439048e-06,-1.235707367425934301e-04,7.824298556206606969e-01,4.664441492604868289e-01
1.015749898595873433e-05,-1.721860756440318177e-04,7.841395172510977618e-01,4.646078806358133750e-01
1.350325567804265436e-05,-2.289020758785434775e-04,7.849725701346136342e-01,4.637105022159692114e-01
1.732683018963625726e-05,-2.937178628152632264e-04,7.850836836281520625e-01,4.635906776153376763e-01
2.162816355649155547e-05,-3.666324369145918362e-04,7.845676981556477525e-01,4.641468537481991952e-01
2.640718944672360100e-05,-4.476446737435392292e-04,7.834836882783524636e-01,4.653131329778340541e-01
3.166383416184295079e-05,-5.367533239932255340e-04,7.818674233786589989e-01,4.670466535811395592e-01
3.739801663788788890e-05,-6.339570134980749335e-04,7.797381629532970093e-01,4.693206122116340140e-01
4.360964844666851461e-05,-7.392542432569044813e-04,7.771023953391662520e-01,4.721203285824852047e-01
5.029863379713643535e-05,-8.526433894561428334e-04,7.739557349970803690e-01,4.754411267474866198e-01
5.746486953686635608e-05,-9.741227034949454661e-04,7.702835330377386658e-01,4.792874575474110888e-01
6.510824515363735428e-05,-1.103690312012000057e-03,7.660603812757220688e-01,4.836730494086660670e-01
7.322864277714165033e-05,-1.241344216914492355e-03,7.612483987379893291e-01,4.886221456933881879e-01
8.182593718080162872e-05,-1.387082295408908691e-03,7.557938401128927453e-01,4.941721965945749528e-01
9.089999578370225222e-05,-1.540902300033792542e-03,7.496209684193937406e-01,5.003788880244711690e-01
1.004506786526352980e-04,-1.702801858694397586e-03,7.426208844608949144e-01,5.073254532734436939e-01
1.104778385042571096e-04,-1.872778474699266513e-03,7.346300700546367635e-01,5.151406894678027815e-01
1.209813207073582794e-04,-2.050829526798703725e-03,7.253862657414806847e-01,5.240360047349029715e-01
1.319609632852485818e-04,-2.236952269225205014e-03,7.144422197574863409e-01,5.343760663077208317e-01
1.434165969182571161e-04,-2.431143831735840984e-03,7.020843488907917429e-01,5.458164994842207296e-01
1.578110622352850380e-04,-2.633187001109953650e-03,6.791365492547418725e-01,5.664481006634748406e-01
1.801487727587176759e-04,-2.842589887091095859e-03,6.567502258768740386e-01,5.858752206085575676e-01
2.082472403688654912e-04,-3.059537038234553738e-03,6.669497424912222971e-01,5.771050662650413221e-01
2.373822698941377039e-04,-3.284487442708055108e-03,6.636344607181747790e-01,5.799702917234857980e-01
2.675534120363415335e-04,-3.517437631498119416e-03,6.566147898155425544e-01,5.859907936004262741e-01
2.987602015191415084e-04,-3.758384012224661418e-03,6.472523062543430461e-01,5.939256634846291627e-01
3.310021570952318424e-04,-4.007322869196368320e-03,6.358507466842651112e-01,6.034478049638881680e-01
3.642787815537789405e-04,-4.264250363468164232e-03,6.223096970858408294e-01,6.145651331747995494e-01
3.985895617280664884e-04,-4.529162532900238465e-03,6.061812221418048097e-01,6.275498210167820279e-01
4.339339685034183133e-04,-4.802055292219213622e-03,5.864476473417786773e-01,6.430803625195076201e-01
4.703114568253652459e-04,-5.082924433081207130e-03,5.634927486848957390e-01,6.606869540978573818e-01
5.170099369654133740e-04,-5.370245414385602274e-03,5.108393314835097954e-01,6.994002205579364917e-01
5.747440429580813991e-04,-5.663896725913001445e-03,5.229516405782979049e-01,6.906868750900816423e-01
6.344894666063526393e-04,-5.965350668639218985e-03,5.160714740009557655e-01,6.956497150139890895e-01
6.957949857707188641e-04,-6.274676292837226554e-03,5.019849448871065434e-01,7.057018174221272311e-01
7.586596550442355029e-04,-6.591868828323244056e-03,4.833369430719224313e-01,7.187927774595941344e-01
8.230825049759431591e-04,-6.916923383596024905e-03,4.602390328944120368e-01,7.346842635483544770e-01
8.890625420857900269e-04,-7.249834945912163840e-03,4.316772150671744912e-01,7.538718624095380738e-01
9.565987488799874462e-04,-7.590598381363561006e-03,3.952385101746782592e-01,7.776641240441285463e-01
1.027045477336641002e-03,-7.938903047272342917e-03,3.446407846229299077e-01,8.095425963944516967e-01
1.114023256394853275e-03,-8.291420274923612388e-03,2.682362959678573633e-01,8.554318815850521229e-01
1.216585586797874676e-03,-8.648348273818284165e-03,2.857196097202442386e-01,8.451511049982457502e-01
